population,cohort,site,sex,id,group,Rx(ppm),age_initiation(mo),status,dead,age(days),l,m,n,o
UM-HET3,C2020,UT,m,UT13978,HYD_6,30,6,dead,True,834,,,,
UM-HET3,C2020,UT,m,UT13979,HYD_6,30,6,dead,True,252,,,,
UM-HET3,C2020,UT,m,UT13980,HYD_6,30,6,dead,True,942,,,,
UM-HET3,C2020,UT,m,UT14022,HYD_6,30,6,dead,True,451,,,,
UM-HET3,C2020,UT,m,UT14023,HYD_6,30,6,dead,True,720,,,,
UM-HET3,C2020,UT,m,UT14024,HYD_6,30,6,dead,True,1008,,,,
UM-HET3,C2020,UT,m,UT14100,HYD_6,30,6,dead,True,570,,,,
UM-HET3,C2020,UT,m,UT14101,HYD_6,30,6,dead,True,979,,,,
UM-HET3,C2020,UT,m,UT14102,HYD_6,30,6,dead,True,830,,,,
UM-HET3,C2020,UT,m,UT14103,HYD_6,30,6,dead,True,928,,,,
UM-HET3,C2020,UT,m,UT14104,HYD_6,30,6,dead,True,776,,,,
UM-HET3,C2020,UT,m,UT14105,HYD_6,30,6,dead,True,943,,,,
UM-HET3,C2020,UT,m,UT14176,HYD_6,30,6,dead,True,936,,,,
UM-HET3,C2020,UT,m,UT14177,HYD_6,30,6,dead,True,903,,,,
UM-HET3,C2020,UT,m,UT14178,HYD_6,30,6,dead,True,879,,,,
UM-HET3,C2020,UT,m,UT14256,HYD_6,30,6,dead,True,736,,,,
UM-HET3,C2020,UT,m,UT14257,HYD_6,30,6,dead,True,877,,,,
UM-HET3,C2020,UT,m,UT14258,HYD_6,30,6,dead,True,744,,,,
UM-HET3,C2020,UT,m,UT14269,HYD_6,30,6,dead,True,902,,,,
UM-HET3,C2020,UT,m,UT14270,HYD_6,30,6,dead,True,1130,,,,
UM-HET3,C2020,UT,m,UT14271,HYD_6,30,6,dead,True,616,,,,
UM-HET3,C2020,UT,m,UT14359,HYD_6,30,6,dead,True,485,,,,
UM-HET3,C2020,UT,m,UT14360,HYD_6,30,6,dead,True,846,,,,
UM-HET3,C2020,UT,m,UT14361,HYD_6,30,6,dead,True,799,,,,
UM-HET3,C2020,UT,m,UT14449,HYD_6,30,6,dead,True,679,,,,
UM-HET3,C2020,UT,m,UT14450,HYD_6,30,6,dead,True,734,,,,
UM-HET3,C2020,UT,m,UT14451,HYD_6,30,6,dead,True,673,,,,
UM-HET3,C2020,UT,m,UT14463,HYD_6,30,6,dead,True,618,,,,
UM-HET3,C2020,UT,m,UT14464,HYD_6,30,6,dead,True,730,,,,
UM-HET3,C2020,UT,m,UT14465,HYD_6,30,6,dead,True,499,,,,
UM-HET3,C2020,TJL,f,JL21062,HYD_16,30,16,dead,True,1117,,,,
UM-HET3,C2020,TJL,f,JL21063,HYD_16,30,16,dead,True,1167,,,,
UM-HET3,C2020,TJL,f,JL21064,HYD_16,30,16,dead,True,953,,,,
UM-HET3,C2020,TJL,f,JL21065,HYD_16,30,16,dead,True,761,,,,
UM-HET3,C2020,TJL,f,JL21077,HYD_16,30,16,dead,True,882,,,,
UM-HET3,C2020,TJL,f,JL21078,HYD_16,30,16,dead,True,1115,,,,
UM-HET3,C2020,TJL,f,JL21079,HYD_16,30,16,dead,True,1152,,,,
UM-HET3,C2020,TJL,f,JL21080,HYD_16,30,16,dead,True,652,,,,
UM-HET3,C2020,TJL,f,JL21213,HYD_16,30,16,dead,True,1078,,,,
UM-HET3,C2020,TJL,f,JL21214,HYD_16,30,16,dead,True,1034,,,,
UM-HET3,C2020,TJL,f,JL21215,HYD_16,30,16,dead,True,776,,,,
UM-HET3,C2020,TJL,f,JL21216,HYD_16,30,16,dead,True,961,,,,
UM-HET3,C2020,TJL,f,JL21307,HYD_16,30,16,dead,True,982,,,,
UM-HET3,C2020,TJL,f,JL21308,HYD_16,30,16,dead,True,938,,,,
UM-HET3,C2020,TJL,f,JL21309,HYD_16,30,16,dead,True,815,,,,
UM-HET3,C2020,TJL,f,JL21310,HYD_16,30,16,dead,True,718,,,,
UM-HET3,C2020,TJL,f,JL21391,HYD_16,30,16,dead,True,980,,,,
UM-HET3,C2020,TJL,f,JL21392,HYD_16,30,16,dead,True,1183,,,,
UM-HET3,C2020,TJL,f,JL21393,HYD_16,30,16,dead,True,196,,,,
UM-HET3,C2020,TJL,f,JL21394,HYD_16,30,16,dead,True,929,,,,
UM-HET3,C2020,TJL,f,JL21426,HYD_16,30,16,dead,True,1138,,,,
UM-HET3,C2020,TJL,f,JL21427,HYD_16,30,16,dead,True,421,,,,
UM-HET3,C2020,TJL,f,JL21428,HYD_16,30,16,dead,True,526,,,,
UM-HET3,C2020,TJL,f,JL21429,HYD_16,30,16,dead,True,754,,,,
UM-HET3,C2020,TJL,f,JL21503,HYD_16,30,16,dead,True,1191,,,,
UM-HET3,C2020,TJL,f,JL21504,HYD_16,30,16,dead,True,1021,,,,
UM-HET3,C2020,TJL,f,JL21505,HYD_16,30,16,dead,True,805,,,,
UM-HET3,C2020,TJL,f,JL21506,HYD_16,30,16,dead,True,704,,,,
UM-HET3,C2020,TJL,f,JL21582,HYD_16,30,16,dead,True,613,,,,
UM-HET3,C2020,TJL,f,JL21583,HYD_16,30,16,dead,True,815,,,,
UM-HET3,C2020,TJL,f,JL21584,HYD_16,30,16,dead,True,659,,,,
UM-HET3,C2020,TJL,f,JL21585,HYD_16,30,16,dead,True,680,,,,
UM-HET3,C2020,TJL,f,JL21663,HYD_16,30,16,dead,True,846,,,,
UM-HET3,C2020,TJL,f,JL21664,HYD_16,30,16,dead,True,816,,,,
UM-HET3,C2020,TJL,f,JL21665,HYD_16,30,16,dead,True,894,,,,
UM-HET3,C2020,TJL,f,JL21666,HYD_16,30,16,dead,True,940,,,,
UM-HET3,C2020,TJL,f,JL21790,HYD_16,30,16,dead,True,953,,,,
UM-HET3,C2020,TJL,f,JL21791,HYD_16,30,16,dead,True,924,,,,
UM-HET3,C2020,TJL,f,JL21792,HYD_16,30,16,dead,True,749,,,,
UM-HET3,C2020,TJL,f,JL21793,HYD_16,30,16,dead,True,530,,,,
UM-HET3,C2020,TJL,f,JL21884,HYD_16,30,16,dead,True,736,,,,
UM-HET3,C2020,TJL,f,JL21885,HYD_16,30,16,dead,True,1144,,,,
UM-HET3,C2020,TJL,f,JL21886,HYD_16,30,16,dead,True,990,,,,
UM-HET3,C2020,TJL,f,JL21887,HYD_16,30,16,dead,True,913,,,,
UM-HET3,C2020,TJL,m,JL21030,HYD_16,30,16,dead,True,1322,,,,
UM-HET3,C2020,TJL,m,JL21031,HYD_16,30,16,dead,True,1025,,,,
UM-HET3,C2020,TJL,m,JL21032,HYD_16,30,16,dead,True,890,,,,
UM-HET3,C2020,TJL,m,JL21101,HYD_16,30,16,dead,True,421,,,,
UM-HET3,C2020,TJL,m,JL21102,HYD_16,30,16,dead,True,882,,,,
UM-HET3,C2020,TJL,m,JL21103,HYD_16,30,16,dead,True,618,,,,
UM-HET3,C2020,TJL,m,JL21162,HYD_16,30,16,dead,True,961,,,,
UM-HET3,C2020,TJL,m,JL21163,HYD_16,30,16,dead,True,508,,,,
UM-HET3,C2020,TJL,m,JL21164,HYD_16,30,16,dead,True,1119,,,,
UM-HET3,C2020,TJL,m,JL21202,HYD_16,30,16,dead,True,910,,,,
UM-HET3,C2020,TJL,m,JL21203,HYD_16,30,16,dead,True,944,,,,
UM-HET3,C2020,TJL,m,JL21204,HYD_16,30,16,dead,True,914,,,,
UM-HET3,C2020,TJL,m,JL21246,HYD_16,30,16,dead,True,1128,,,,
UM-HET3,C2020,TJL,m,JL21247,HYD_16,30,16,dead,True,854,,,,
UM-HET3,C2020,TJL,m,JL21248,HYD_16,30,16,dead,True,986,,,,
UM-HET3,C2020,TJL,m,JL21317,HYD_16,30,16,dead,True,393,,,,
UM-HET3,C2020,TJL,m,JL21318,HYD_16,30,16,dead,True,862,,,,
UM-HET3,C2020,TJL,m,JL21319,HYD_16,30,16,dead,True,478,,,,
UM-HET3,C2020,TJL,m,JL21379,HYD_16,30,16,dead,True,683,,,,
UM-HET3,C2020,TJL,m,JL21380,HYD_16,30,16,dead,True,1078,,,,
UM-HET3,C2020,TJL,m,JL21381,HYD_16,30,16,dead,True,821,,,,
UM-HET3,C2020,TJL,m,JL21439,HYD_16,30,16,dead,True,1083,,,,
UM-HET3,C2020,TJL,m,JL21440,HYD_16,30,16,dead,True,1144,,,,
UM-HET3,C2020,TJL,m,JL21441,HYD_16,30,16,dead,True,564,,,,
UM-HET3,C2020,TJL,m,JL21489,HYD_16,30,16,dead,True,1042,,,,
UM-HET3,C2020,TJL,m,JL21490,HYD_16,30,16,dead,True,662,,,,
UM-HET3,C2020,TJL,m,JL21491,HYD_16,30,16,dead,True,1061,,,,
UM-HET3,C2020,TJL,m,JL21563,HYD_16,30,16,dead,True,719,,,,
UM-HET3,C2020,TJL,m,JL21564,HYD_16,30,16,dead,True,806,,,,
UM-HET3,C2020,TJL,m,JL21565,HYD_16,30,16,dead,True,1005,,,,
UM-HET3,C2020,TJL,m,JL21632,HYD_16,30,16,dead,True,931,,,,
UM-HET3,C2020,TJL,m,JL21633,HYD_16,30,16,dead,True,800,,,,
UM-HET3,C2020,TJL,m,JL21634,HYD_16,30,16,dead,True,822,,,,
UM-HET3,C2020,TJL,m,JL21683,HYD_16,30,16,dead,True,882,,,,
UM-HET3,C2020,TJL,m,JL21684,HYD_16,30,16,dead,True,372,,,,
UM-HET3,C2020,TJL,m,JL21685,HYD_16,30,16,dead,True,809,,,,
UM-HET3,C2020,TJL,m,JL21760,HYD_16,30,16,dead,True,968,,,,
UM-HET3,C2020,TJL,m,JL21761,HYD_16,30,16,dead,True,270,,,,
UM-HET3,C2020,TJL,m,JL21762,HYD_16,30,16,dead,True,386,,,,
UM-HET3,C2020,TJL,m,JL21809,HYD_16,30,16,dead,True,992,,,,
UM-HET3,C2020,TJL,m,JL21810,HYD_16,30,16,dead,True,525,,,,
UM-HET3,C2020,TJL,m,JL21811,HYD_16,30,16,dead,True,785,,,,
UM-HET3,C2020,TJL,m,JL21862,HYD_16,30,16,dead,True,752,,,,
UM-HET3,C2020,TJL,m,JL21863,HYD_16,30,16,dead,True,474,,,,
UM-HET3,C2020,TJL,m,JL21864,HYD_16,30,16,dead,True,1028,,,,
UM-HET3,C2020,TJL,m,JL21913,HYD_16,30,16,dead,True,677,,,,
UM-HET3,C2020,TJL,m,JL21914,HYD_16,30,16,dead,True,620,,,,
UM-HET3,C2020,TJL,m,JL21915,HYD_16,30,16,dead,True,495,,,,
UM-HET3,C2020,TJL,m,JL21928,HYD_16,30,16,dead,True,669,,,,
UM-HET3,C2020,TJL,m,JL21929,HYD_16,30,16,dead,True,1137,,,,
UM-HET3,C2020,TJL,m,JL21930,HYD_16,30,16,dead,True,351,,,,
UM-HET3,C2020,UM,f,UM100044,HYD_16,30,16,dead,True,1082,,,,
UM-HET3,C2020,UM,f,UM100051,HYD_16,30,16,dead,True,615,,,,
UM-HET3,C2020,UM,f,UM100058,HYD_16,30,16,dead,True,861,,,,
UM-HET3,C2020,UM,f,UM100065,HYD_16,30,16,dead,True,995,,,,
UM-HET3,C2020,UM,f,UM101010,HYD_16,30,16,dead,True,1083,,,,
UM-HET3,C2020,UM,f,UM101017,HYD_16,30,16,dead,True,946,,,,
UM-HET3,C2020,UM,f,UM101024,HYD_16,30,16,dead,True,744,,,,
UM-HET3,C2020,UM,f,UM101031,HYD_16,30,16,dead,True,889,,,,
UM-HET3,C2020,UM,f,UM101661,HYD_16,30,16,dead,True,920,,,,
UM-HET3,C2020,UM,f,UM101668,HYD_16,30,16,dead,True,840,,,,
UM-HET3,C2020,UM,f,UM101675,HYD_16,30,16,dead,True,982,,,,
UM-HET3,C2020,UM,f,UM101682,HYD_16,30,16,dead,True,626,,,,
UM-HET3,C2020,UM,f,UM95452,HYD_16,30,16,dead,True,897,,,,
UM-HET3,C2020,UM,f,UM95459,HYD_16,30,16,dead,True,1154,,,,
UM-HET3,C2020,UM,f,UM95466,HYD_16,30,16,dead,True,903,,,,
UM-HET3,C2020,UM,f,UM95473,HYD_16,30,16,dead,True,563,,,,
UM-HET3,C2020,UM,f,UM95907,HYD_16,30,16,dead,True,1177,,,,
UM-HET3,C2020,UM,f,UM95914,HYD_16,30,16,dead,True,904,,,,
UM-HET3,C2020,UM,f,UM95921,HYD_16,30,16,dead,True,955,,,,
UM-HET3,C2020,UM,f,UM95928,HYD_16,30,16,dead,True,1007,,,,
UM-HET3,C2020,UM,f,UM96705,HYD_16,30,16,dead,True,904,,,,
UM-HET3,C2020,UM,f,UM96712,HYD_16,30,16,dead,True,1034,,,,
UM-HET3,C2020,UM,f,UM96719,HYD_16,30,16,dead,True,888,,,,
UM-HET3,C2020,UM,f,UM96726,HYD_16,30,16,dead,True,758,,,,
UM-HET3,C2020,UM,f,UM96838,HYD_16,30,16,dead,True,998,,,,
UM-HET3,C2020,UM,f,UM96845,HYD_16,30,16,dead,True,925,,,,
UM-HET3,C2020,UM,f,UM96852,HYD_16,30,16,dead,True,565,,,,
UM-HET3,C2020,UM,f,UM96859,HYD_16,30,16,dead,True,1080,,,,
UM-HET3,C2020,UM,f,UM97692,HYD_16,30,16,dead,True,610,,,,
UM-HET3,C2020,UM,f,UM97699,HYD_16,30,16,dead,True,736,,,,
UM-HET3,C2020,UM,f,UM97706,HYD_16,30,16,dead,True,610,,,,
UM-HET3,C2020,UM,f,UM97713,HYD_16,30,16,dead,True,1046,,,,
UM-HET3,C2020,UM,f,UM98581,HYD_16,30,16,dead,True,754,,,,
UM-HET3,C2020,UM,f,UM98588,HYD_16,30,16,dead,True,673,,,,
UM-HET3,C2020,UM,f,UM98595,HYD_16,30,16,dead,True,634,,,,
UM-HET3,C2020,UM,f,UM98602,HYD_16,30,16,dead,True,903,,,,
UM-HET3,C2020,UM,f,UM98994,HYD_16,30,16,dead,True,812,,,,
UM-HET3,C2020,UM,f,UM99001,HYD_16,30,16,dead,True,772,,,,
UM-HET3,C2020,UM,f,UM99008,HYD_16,30,16,removed,False,735,,,,
UM-HET3,C2020,UM,f,UM99015,HYD_16,30,16,dead,True,1142,,,,
UM-HET3,C2020,UM,f,UM99659,HYD_16,30,16,dead,True,475,,,,
UM-HET3,C2020,UM,f,UM99666,HYD_16,30,16,dead,True,641,,,,
UM-HET3,C2020,UM,f,UM99673,HYD_16,30,16,dead,True,580,,,,
UM-HET3,C2020,UM,f,UM99680,HYD_16,30,16,dead,True,503,,,,
UM-HET3,C2020,UM,m,UM100226,HYD_16,30,16,dead,True,862,,,,
UM-HET3,C2020,UM,m,UM100233,HYD_16,30,16,dead,True,728,,,,
UM-HET3,C2020,UM,m,UM100240,HYD_16,30,16,dead,True,737,,,,
UM-HET3,C2020,UM,m,UM100373,HYD_16,30,16,dead,True,794,,,,
UM-HET3,C2020,UM,m,UM100380,HYD_16,30,16,dead,True,526,,,,
UM-HET3,C2020,UM,m,UM100387,HYD_16,30,16,dead,True,1013,,,,
UM-HET3,C2020,UM,m,UM100702,HYD_16,30,16,dead,True,795,,,,
UM-HET3,C2020,UM,m,UM100709,HYD_16,30,16,dead,True,343,,,,
UM-HET3,C2020,UM,m,UM100716,HYD_16,30,16,dead,True,1066,,,,
UM-HET3,C2020,UM,m,UM101199,HYD_16,30,16,dead,True,1026,,,,
UM-HET3,C2020,UM,m,UM101206,HYD_16,30,16,dead,True,597,,,,
UM-HET3,C2020,UM,m,UM101213,HYD_16,30,16,dead,True,884,,,,
UM-HET3,C2020,UM,m,UM101472,HYD_16,30,16,dead,True,813,,,,
UM-HET3,C2020,UM,m,UM101479,HYD_16,30,16,dead,True,969,,,,
UM-HET3,C2020,UM,m,UM101486,HYD_16,30,16,dead,True,1021,,,,
UM-HET3,C2020,UM,m,UM95305,HYD_16,30,16,dead,True,1058,,,,
UM-HET3,C2020,UM,m,UM95312,HYD_16,30,16,dead,True,997,,,,
UM-HET3,C2020,UM,m,UM95319,HYD_16,30,16,dead,True,534,,,,
UM-HET3,C2020,UM,m,UM95795,HYD_16,30,16,dead,True,915,,,,
UM-HET3,C2020,UM,m,UM95802,HYD_16,30,16,dead,True,568,,,,
UM-HET3,C2020,UM,m,UM95809,HYD_16,30,16,dead,True,344,,,,
UM-HET3,C2020,UM,m,UM96327,HYD_16,30,16,dead,True,735,,,,
UM-HET3,C2020,UM,m,UM96334,HYD_16,30,16,dead,True,782,,,,
UM-HET3,C2020,UM,m,UM96341,HYD_16,30,16,dead,True,423,,,,
UM-HET3,C2020,UM,m,UM96635,HYD_16,30,16,dead,True,1220,,,,
UM-HET3,C2020,UM,m,UM96642,HYD_16,30,16,dead,True,945,,,,
UM-HET3,C2020,UM,m,UM96649,HYD_16,30,16,dead,True,594,,,,
UM-HET3,C2020,UM,m,UM96971,HYD_16,30,16,removed,False,494,,,,
UM-HET3,C2020,UM,m,UM96978,HYD_16,30,16,removed,False,494,,,,
UM-HET3,C2020,UM,m,UM96985,HYD_16,30,16,removed,False,494,,,,
UM-HET3,C2020,UM,m,UM97405,HYD_16,30,16,dead,True,1061,,,,
UM-HET3,C2020,UM,m,UM97412,HYD_16,30,16,dead,True,664,,,,
UM-HET3,C2020,UM,m,UM97419,HYD_16,30,16,dead,True,855,,,,
UM-HET3,C2020,UM,m,UM97811,HYD_16,30,16,dead,True,585,,,,
UM-HET3,C2020,UM,m,UM97818,HYD_16,30,16,removed,False,45,,,,
UM-HET3,C2020,UM,m,UM97825,HYD_16,30,16,dead,True,479,,,,
UM-HET3,C2020,UM,m,UM98420,HYD_16,30,16,dead,True,934,,,,
UM-HET3,C2020,UM,m,UM98427,HYD_16,30,16,removed,False,728,,,,
UM-HET3,C2020,UM,m,UM98434,HYD_16,30,16,dead,True,1008,,,,
UM-HET3,C2020,UM,m,UM98637,HYD_16,30,16,dead,True,857,,,,
UM-HET3,C2020,UM,m,UM98644,HYD_16,30,16,dead,True,788,,,,
UM-HET3,C2020,UM,m,UM98651,HYD_16,30,16,dead,True,919,,,,
UM-HET3,C2020,UM,m,UM98889,HYD_16,30,16,dead,True,1076,,,,
UM-HET3,C2020,UM,m,UM98896,HYD_16,30,16,dead,True,821,,,,
UM-HET3,C2020,UM,m,UM98903,HYD_16,30,16,dead,True,518,,,,
UM-HET3,C2020,UM,m,UM99428,HYD_16,30,16,dead,True,916,,,,
UM-HET3,C2020,UM,m,UM99435,HYD_16,30,16,dead,True,1034,,,,
UM-HET3,C2020,UM,m,UM99442,HYD_16,30,16,dead,True,820,,,,
UM-HET3,C2020,UM,m,UM99848,HYD_16,30,16,dead,True,1044,,,,
UM-HET3,C2020,UM,m,UM99855,HYD_16,30,16,dead,True,1047,,,,
UM-HET3,C2020,UM,m,UM99862,HYD_16,30,16,dead,True,942,,,,
UM-HET3,C2020,UT,f,UT13572,HYD_16,30,16,dead,True,839,,,,
UM-HET3,C2020,UT,f,UT13573,HYD_16,30,16,dead,True,961,,,,
UM-HET3,C2020,UT,f,UT13574,HYD_16,30,16,dead,True,935,,,,
UM-HET3,C2020,UT,f,UT13575,HYD_16,30,16,dead,True,836,,,,
UM-HET3,C2020,UT,f,UT13659,HYD_16,30,16,dead,True,635,,,,
UM-HET3,C2020,UT,f,UT13660,HYD_16,30,16,dead,True,796,,,,
UM-HET3,C2020,UT,f,UT13661,HYD_16,30,16,dead,True,860,,,,
UM-HET3,C2020,UT,f,UT13662,HYD_16,30,16,dead,True,897,,,,
UM-HET3,C2020,UT,f,UT13744,HYD_16,30,16,dead,True,851,,,,
UM-HET3,C2020,UT,f,UT13745,HYD_16,30,16,dead,True,714,,,,
UM-HET3,C2020,UT,f,UT13746,HYD_16,30,16,dead,True,858,,,,
UM-HET3,C2020,UT,f,UT13747,HYD_16,30,16,dead,True,1045,,,,
UM-HET3,C2020,UT,f,UT13795,HYD_16,30,16,dead,True,1050,,,,
UM-HET3,C2020,UT,f,UT13796,HYD_16,30,16,dead,True,1219,,,,
UM-HET3,C2020,UT,f,UT13797,HYD_16,30,16,dead,True,838,,,,
UM-HET3,C2020,UT,f,UT13798,HYD_16,30,16,dead,True,920,,,,
UM-HET3,C2020,UT,f,UT13889,HYD_16,30,16,dead,True,842,,,,
UM-HET3,C2020,UT,f,UT13890,HYD_16,30,16,dead,True,801,,,,
UM-HET3,C2020,UT,f,UT13891,HYD_16,30,16,dead,True,795,,,,
UM-HET3,C2020,UT,f,UT13892,HYD_16,30,16,dead,True,899,,,,
UM-HET3,C2020,UT,f,UT13984,HYD_16,30,16,dead,True,908,,,,
UM-HET3,C2020,UT,f,UT13985,HYD_16,30,16,dead,True,962,,,,
UM-HET3,C2020,UT,f,UT13986,HYD_16,30,16,dead,True,580,,,,
UM-HET3,C2020,UT,f,UT13987,HYD_16,30,16,dead,True,716,,,,
UM-HET3,C2020,UT,f,UT14128,HYD_16,30,16,dead,True,920,,,,
UM-HET3,C2020,UT,f,UT14129,HYD_16,30,16,dead,True,1234,,,,
UM-HET3,C2020,UT,f,UT14130,HYD_16,30,16,dead,True,1166,,,,
UM-HET3,C2020,UT,f,UT14131,HYD_16,30,16,dead,True,528,,,,
UM-HET3,C2020,UT,f,UT14232,HYD_16,30,16,dead,True,912,,,,
UM-HET3,C2020,UT,f,UT14233,HYD_16,30,16,dead,True,995,,,,
UM-HET3,C2020,UT,f,UT14234,HYD_16,30,16,dead,True,839,,,,
UM-HET3,C2020,UT,f,UT14235,HYD_16,30,16,dead,True,885,,,,
UM-HET3,C2020,UT,f,UT14262,HYD_16,30,16,dead,True,919,,,,
UM-HET3,C2020,UT,f,UT14263,HYD_16,30,16,dead,True,1090,,,,
UM-HET3,C2020,UT,f,UT14264,HYD_16,30,16,dead,True,746,,,,
UM-HET3,C2020,UT,f,UT14265,HYD_16,30,16,dead,True,787,,,,
UM-HET3,C2020,UT,f,UT14396,HYD_16,30,16,dead,True,987,,,,
UM-HET3,C2020,UT,f,UT14397,HYD_16,30,16,dead,True,1011,,,,
UM-HET3,C2020,UT,f,UT14398,HYD_16,30,16,dead,True,728,,,,
UM-HET3,C2020,UT,f,UT14399,HYD_16,30,16,dead,True,835,,,,
UM-HET3,C2020,UT,f,UT14476,HYD_16,30,16,dead,True,859,,,,
UM-HET3,C2020,UT,f,UT14477,HYD_16,30,16,dead,True,929,,,,
UM-HET3,C2020,UT,f,UT14478,HYD_16,30,16,dead,True,605,,,,
UM-HET3,C2020,UT,f,UT14479,HYD_16,30,16,dead,True,961,,,,
UM-HET3,C2020,UT,m,UT13529,HYD_16,30,16,dead,True,1348,,,,
UM-HET3,C2020,UT,m,UT13530,HYD_16,30,16,dead,True,868,,,,
UM-HET3,C2020,UT,m,UT13531,HYD_16,30,16,dead,True,918,,,,
UM-HET3,C2020,UT,m,UT13579,HYD_16,30,16,dead,True,352,,,,
UM-HET3,C2020,UT,m,UT13580,HYD_16,30,16,dead,True,952,,,,
UM-HET3,C2020,UT,m,UT13581,HYD_16,30,16,dead,True,697,,,,
UM-HET3,C2020,UT,m,UT13653,HYD_16,30,16,dead,True,909,,,,
UM-HET3,C2020,UT,m,UT13654,HYD_16,30,16,dead,True,944,,,,
UM-HET3,C2020,UT,m,UT13655,HYD_16,30,16,dead,True,761,,,,
UM-HET3,C2020,UT,m,UT13772,HYD_16,30,16,dead,True,997,,,,
UM-HET3,C2020,UT,m,UT13773,HYD_16,30,16,dead,True,1044,,,,
UM-HET3,C2020,UT,m,UT13774,HYD_16,30,16,dead,True,730,,,,
UM-HET3,C2020,UT,m,UT13818,HYD_16,30,16,dead,True,335,,,,
UM-HET3,C2020,UT,m,UT13819,HYD_16,30,16,dead,True,587,,,,
UM-HET3,C2020,UT,m,UT13820,HYD_16,30,16,dead,True,723,,,,
UM-HET3,C2020,UT,m,UT13837,HYD_16,30,16,dead,True,920,,,,
UM-HET3,C2020,UT,m,UT13838,HYD_16,30,16,dead,True,566,,,,
UM-HET3,C2020,UT,m,UT13839,HYD_16,30,16,dead,True,336,,,,
UM-HET3,C2020,UT,m,UT13917,HYD_16,30,16,dead,True,1026,,,,
UM-HET3,C2020,UT,m,UT13918,HYD_16,30,16,dead,True,937,,,,
UM-HET3,C2020,UT,m,UT13919,HYD_16,30,16,dead,True,1130,,,,
UM-HET3,C2020,UT,m,UT13992,HYD_16,30,16,dead,True,302,,,,
UM-HET3,C2020,UT,m,UT13993,HYD_16,30,16,dead,True,953,,,,
UM-HET3,C2020,UT,m,UT13994,HYD_16,30,16,dead,True,1020,,,,
UM-HET3,C2020,UT,m,UT14025,HYD_16,30,16,dead,True,528,,,,
UM-HET3,C2020,UT,m,UT14026,HYD_16,30,16,dead,True,991,,,,
UM-HET3,C2020,UT,m,UT14027,HYD_16,30,16,dead,True,945,,,,
UM-HET3,C2020,UT,m,UT14077,HYD_16,30,16,dead,True,970,,,,
UM-HET3,C2020,UT,m,UT14078,HYD_16,30,16,dead,True,428,,,,
UM-HET3,C2020,UT,m,UT14079,HYD_16,30,16,dead,True,1149,,,,
UM-HET3,C2020,UT,m,UT14119,HYD_16,30,16,dead,True,543,,,,
UM-HET3,C2020,UT,m,UT14120,HYD_16,30,16,dead,True,1122,,,,
UM-HET3,C2020,UT,m,UT14121,HYD_16,30,16,dead,True,386,,,,
UM-HET3,C2020,UT,m,UT14183,HYD_16,30,16,dead,True,606,,,,
UM-HET3,C2020,UT,m,UT14184,HYD_16,30,16,dead,True,892,,,,
UM-HET3,C2020,UT,m,UT14185,HYD_16,30,16,dead,True,922,,,,
UM-HET3,C2020,UT,m,UT14226,HYD_16,30,16,dead,True,839,,,,
UM-HET3,C2020,UT,m,UT14227,HYD_16,30,16,dead,True,330,,,,
UM-HET3,C2020,UT,m,UT14228,HYD_16,30,16,dead,True,736,,,,
UM-HET3,C2020,UT,m,UT14293,HYD_16,30,16,dead,True,730,,,,
UM-HET3,C2020,UT,m,UT14294,HYD_16,30,16,dead,True,1080,,,,
UM-HET3,C2020,UT,m,UT14295,HYD_16,30,16,dead,True,937,,,,
UM-HET3,C2020,UT,m,UT14376,HYD_16,30,16,dead,True,645,,,,
UM-HET3,C2020,UT,m,UT14377,HYD_16,30,16,dead,True,790,,,,
UM-HET3,C2020,UT,m,UT14378,HYD_16,30,16,dead,True,608,,,,
UM-HET3,C2020,UT,m,UT14414,HYD_16,30,16,dead,True,1040,,,,
UM-HET3,C2020,UT,m,UT14415,HYD_16,30,16,dead,True,928,,,,
UM-HET3,C2020,UT,m,UT14416,HYD_16,30,16,dead,True,984,,,,
UM-HET3,C2020,UT,m,UT14490,HYD_16,30,16,dead,True,778,,,,
UM-HET3,C2020,UT,m,UT14491,HYD_16,30,16,dead,True,887,,,,
UM-HET3,C2020,UT,m,UT14492,HYD_16,30,16,dead,True,1046,,,,
UM-HET3,C2020,TJL,f,JL21013,NEBI,60,6,dead,True,1039,,,,
UM-HET3,C2020,TJL,f,JL21014,NEBI,60,6,dead,True,593,,,,
UM-HET3,C2020,TJL,f,JL21015,NEBI,60,6,dead,True,519,,,,
UM-HET3,C2020,TJL,f,JL21016,NEBI,60,6,dead,True,945,,,,
UM-HET3,C2020,TJL,f,JL21138,NEBI,60,6,dead,True,848,,,,
UM-HET3,C2020,TJL,f,JL21139,NEBI,60,6,dead,True,983,,,,
UM-HET3,C2020,TJL,f,JL21140,NEBI,60,6,dead,True,759,,,,
UM-HET3,C2020,TJL,f,JL21141,NEBI,60,6,dead,True,928,,,,
UM-HET3,C2020,TJL,f,JL21168,NEBI,60,6,dead,True,1143,,,,
UM-HET3,C2020,TJL,f,JL21169,NEBI,60,6,dead,True,964,,,,
UM-HET3,C2020,TJL,f,JL21170,NEBI,60,6,dead,True,1118,,,,
UM-HET3,C2020,TJL,f,JL21171,NEBI,60,6,dead,True,989,,,,
UM-HET3,C2020,TJL,f,JL21256,NEBI,60,6,dead,True,932,,,,
